id,name,date,genre,description,backdrop,poster
75624,Naruto Shippuden the Movie: Blood Prison,2011-07-30,"Thriller, Animation, Action, Comedy, Horror, Mystery","After his capture for attempted assassination of the Raikage, leader of Kumogakure, as well as killing Jōnin from Kirigakure and Iwagakure, Naruto is imprisoned in Hōzukijou: A criminal containment facility known as the Blood Prison. Mui, the castle master, uses the ultimate imprisonment technique to steal power from the prisoners, which is when Naruto notices his life has been targeted. Thus begins the battle to uncover the truth behind the mysterious murders and prove Naruto's innocence.",/Abv3ZtGV2NXxPimArb3LDLg2bDH.jpg,/4WT7zYFpe0fsbg6TitppiHddWAh.jpg
177572,Big Hero 6,2014-10-24,"Adventure, Family, Animation, Action, Comedy","A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",/4s2d3xdyqotiVNHTlTlJjrr3q0H.jpg,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg
651571,Breach,2020-12-17,"Science Fiction, Action","A hardened mechanic must stay awake and maintain an interstellar ark fleeing the dying planet Earth with a few thousand lucky souls on board... the last of humanity. Unfortunately, humans are not the only passengers. A shapeshifting alien creature has taken residence, its only goal is to kill as many people as possible. The crew must think quickly to stop this menace before it destroys mankind.",/nz8xWrTKZzA5A7FgxaM4kfAoO1W.jpg,/13B6onhL6FzSN2KaNeQeMML05pS.jpg
865140,Chilangolandia,2021-09-16,Comedy,null,/qBPR4ebyNfsmwsTSvam1Y3LdXW5.jpg,/nMRsz9sjCgTVlq4zVmw0v9gw930.jpg
189,Sin City: A Dame to Kill For,2014-08-20,"Crime, Action, Thriller",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,/rxMnmklIpunsNsRkQ7hw61ZJa84.jpg,/50kALxDX4mmzIRljbNbPY0u4cie.jpg
49530,In Time,2011-10-27,"Action, Thriller, Science Fiction","In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",/kx2YVkcsnTnmF9XGTAj2NqEcHFG.jpg,/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg
665251,Altered Carbon: Resleeved,2020-03-19,"Animation, Science Fiction","On the planet Latimer, Takeshi Kovacs must protect a tattooist while investigating the death of a yakuza boss alongside a no-nonsense CTAC.",/mluxnTYUSTRh7GtpZmkGAh9L6zQ.jpg,/vlIYzx7cc4Wvaoh7ShjF2HZG45.jpg
520946,100% Wolf,2020-06-26,"Family, Animation, Fantasy","Freddy Lupin, heir to a proud family line of werewolves, is in for a shock when on his 14th birthday his first 'warfing' goes awry, turning him into a ferocious poodle. The pack elders give Freddy until the next moonrise to prove he has the heart of a wolf, or risk being cast out forever. With the help of an unlikely ally in a streetwise stray named Batty, Freddy must prove he's 100% Wolf.",/7TxeZVg2evMG42p0uSbMJpWNQ8A.jpg,/2VrvxK4yxNCU6KVgo5TADJeBEQu.jpg
587996,Below Zero,2021-01-29,"Action, Crime, Thriller","When a prisoner transfer van is attacked, the cop in charge must fight those inside and outside while dealing with a silent foe: the icy temperatures.",/6TPZSJ06OEXeelx1U1VIAt0j9Ry.jpg,/oYEORVxp2ZfknTQYhEsNkv2HYss.jpg
300669,Don't Breathe,2016-06-08,"Horror, Thriller",A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,/hvXWVpKvFWAqiGyTYloudgLXKMY.jpg,/kkUMGON2uFRlxI3zIMFdjqARnbb.jpg
396422,Annabelle: Creation,2017-08-03,"Horror, Mystery, Thriller","Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg,/snYI6TDLkB8wL7SHFyBV6qkJuPx.jpg
216015,Fifty Shades of Grey,2015-02-11,"Drama, Romance, Thriller","When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",/7IGKrY1f1KfwMipx9wZC4NRgIdF.jpg,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg
34813,The Losers,2010-04-23,"Action, Adventure, Crime, Mystery, Thriller","A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.",/rfMpUe6lcIrxhbz8Yqes2oLVW1B.jpg,/e5oD3fuQpjZ8Po6WNW0VkUJmW52.jpg
739542,America: The Motion Picture,2021-06-30,"Action, Comedy, History, Animation, Fantasy",A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.,/kkXMDMRGtuO9cewtFjWNREC74nf.jpg,/1JRRvx5RotvWM1maeq9r82ktdHi.jpg
602269,The Little Things,2021-01-28,"Thriller, Crime","Deputy Sheriff Joe ""Deke"" Deacon joins forces with Sgt. Jim Baxter to search for a serial killer who's terrorizing Los Angeles. As they track the culprit, Baxter is unaware that the investigation is dredging up echoes of Deke's past, uncovering disturbing secrets that could threaten more than his case.",/vfuzELmhBjBTswXj2Vqxnu5ge4g.jpg,/tLO1aD1ghdtVMT32z2sRmzgYKYd.jpg
606523,Night in Paradise,2020-09-03,"Crime, Drama, Thriller, Action","An assassin named Tae-goo is offered a chance to switch sides with his rival Bukseong gang, headed by Chairman Doh. Tae-goo rejects the offer that results in the murder of his sister and niece. In revenge, Tae-goo brutally kills Chairman Doh and his men and flees to Jeju Island where he meets Jae-yeon, a terminally ill woman. Though, the henchman of the Bukseong gang, Executive Ma is mercilessly hunting Tae-goo to take revenge.",/15BJ65zMu2bBQEztTvqTAoobAKB.jpg,/dYCWUAidqgakGETwZkfGxU7CWhL.jpg
522681,Escape Room,2019-01-03,"Horror, Thriller, Action, Mystery","Six strangers find themselves in circumstances beyond their control, and must use their wits to survive.",/mWLljCmpqlcYQh7uh51BBMwCZwN.jpg,/8Ls1tZ6qjGzfGHjBB7ihOnf7f0b.jpg
554596,No Manches Frida 2,2019-03-15,Comedy,Ex-con Zequi and company come back for a new adventure.,/1TPzecXAb5uCqmscA6WaQqKMmvV.jpg,/rG7rDoTe1ZEa936eonDCkV76nkx.jpg
17134,12 Rounds,2009-03-19,"Action, Thriller, Crime","When New Orleans Police Detective Danny Fisher stops a brilliant thief from getting away with a multimillion-dollar heist, the thief's girlfriend is accidentally killed. After escaping from prison, the criminal mastermind enacts his revenge, taunting Danny with 12 rounds of near-impossible puzzles and tasks that he must somehow complete to save the life of the woman he loves.",/c2EpOiIhpMtGCnG6HyHgbpyryPd.jpg,/rzYL3JELRAmy9QqklHPYdEQoGAM.jpg
348893,Boyka: Undisputed IV,2016-08-01,"Action, Drama","In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude",/tCsYQTkQx7vknDmTw666K1XxAdx.jpg,/7QGdIJWWTkPhVjpQ0zA6z69khod.jpg
259693,The Conjuring 2,2016-05-13,"Horror, Mystery, Thriller",Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg
45610,Machine Gun Preacher,2011-09-23,"Action, Thriller, Crime","The true story of Sam Childers, a former drug-dealing biker who finds God and became a crusader for hundreds of Sudanese children who've been kidnapped and pressed into duty as soldiers.",/k2sYotfAWxzRfDWaBzH04LsgeJx.jpg,/A9gRYTyNLGJuxHmqdGM5UxHxJtB.jpg
9543,Prince of Persia: The Sands of Time,2010-05-19,"Adventure, Fantasy, Action","A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",/is8UPs1kyGTDX28BQ7z5lsGj93p.jpg,/lkp1GFmWyf7k2WKvKIQuuGyichI.jpg
776909,Sounds Like Love,2021-09-29,"Comedy, Romance","Fashion assistant Maca has just about got her life together after a devastating breakup, when Leo, the man who broke her heart returns. Seeking support from best friends, Adriana and Jime, all three will learn love can be complicated.",/ztbvseeUyHh0PtKMAcB27LpRax3.jpg,/tYUdh9HsTHLd2GJUtAyKg3InlXs.jpg
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,"Action, Thriller, Crime","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg
817451,Endangered Species,2021-05-27,"Thriller, Action","Jack Halsey takes his wife, their adult kids, and a friend for a dream vacation in Kenya. But as they venture off alone into a wilderness park, their safari van is flipped over by an angry rhino, leaving them injured and desperate. Then, as two of them go in search of rescue, a bloody, vicious encounter with a leopard and a clan of hyenas incites a desperate fight for survival.",/A0xW7GgeFQoQmPOn7HcHkBQ5nlb.jpg,/ccsSqbpEqr2KK9eMvoeF8ERFCd5.jpg
736073,"Batman: The Long Halloween, Part One",2021-06-21,"Animation, Mystery, Action, Crime","Following a brutal series of murders taking place on Halloween, Thanksgiving, and Christmas, Gotham City's young vigilante known as the Batman sets out to pursue the mysterious serial killer alongside police officer James Gordon and district attorney Harvey Dent.",/uS9apevOgs2fuYghf9szOoK1u63.jpg,/fvaB0jrzFXq07bUpox03k6qOAJu.jpg
610253,Halloween Kills,2021-10-14,"Horror, Thriller","Minutes after Laurie Strode, her daughter Karen and granddaughter Allyson leave the masked monster Michael Myers caged and burning in Laurie's basement, Laurie is rushed to the hospital with fatal injuries, believing she has finally killed her algorithm.  But when Michael manages to free himself from Laurie's trap, his bloodbath ritual begins again. As Laurie fights her pain and prepares to defend against it, she inspires everyone in Haddonfield to rise up against her unstoppable monster. But when a group of other survivors of Michael's first wave of violence decide to take matters into their own hands, a mob of vigilantes gathers to hunt Michael down.",/kIG81E0H4CxuYIRgyNyD0z3KSlM.jpg,/1hT1HXhSgLHW3XEAcsgsZNfhbiY.jpg
475557,Joker,2019-10-02,"Crime, Thriller, Drama","During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",/n6bUvigpRFqSwmPp1m2YADdbRBc.jpg,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg
447332,A Quiet Place,2018-04-03,"Horror, Drama, Science Fiction",A family is forced to live in silence while hiding from creatures that hunt by sound.,/roYyPiQDQKmIKUEhO912693tSja.jpg,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg
447404,Pokémon Detective Pikachu,2019-05-03,"Action, Adventure, Fantasy","In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",/nDP33LmQwNsnPv29GQazz59HjJI.jpg,/wgQ7APnFpf1TuviKHXeEe3KnsTV.jpg
27576,Salt,2010-07-21,"Action, Mystery, Thriller","As a CIA officer, Evelyn Salt swore an oath to duty, honor and country. Her loyalty will be tested when a defector accuses her of being a Russian spy. Salt goes on the run, using all her skills and years of experience as a covert operative to elude capture. Salt's efforts to prove her innocence only serve to cast doubt on her motives, as the hunt to uncover the truth behind her identity continues and the question remains: ""Who is Salt?""",/xbQv34DdSkWJCLa3SGuLJPw1HYI.jpg,/ppXyhOe8UCEOrBRSYqE3SkHwrcR.jpg
768334,A Classic Horror Story,2021-07-14,"Drama, Horror, Mystery, Comedy","Five carpoolers travel in a motorhome to reach a common destination. Night falls, and to avoid a dead animal carcass, they crash into a tree. When they come to their senses, they find themselves in the middle of nowhere. The road they were traveling on has disappeared and there is only a dense, impenetrable forest and a wooden house in the middle of a clearing, which they discover is the home of a spine-chilling cult.",/xEopUXG3LwBpBav8xT2YxKQhb22.jpg,/xnxGmUof0HiugUaNbUFiS4GJPx4.jpg
726916,JJ+E,2021-09-08,"Romance, Drama","Elisabeth and John-John live in the same city, but they inhabit different worlds.",/solT9gv8u4dZYPFvV43BU2VHehx.jpg,/g1OngP0vWRGrafk99vBgz6i4Xln.jpg
76338,Thor: The Dark World,2013-10-30,"Action, Adventure, Fantasy","Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",/90seuFwm25GWNbF1ydkaPa4DrdO.jpg,/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg
337167,Fifty Shades Freed,2018-01-17,"Drama, Romance","Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,/9ZedQHPQVveaIYmDSTazhT3y273.jpg
18240,The Proposal,2009-06-01,"Comedy, Romance, Drama","When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",/wq17r2QvfXM7rwgN5oRghnGzFwp.jpg,/3llEDAKXexgVpSqiK17BS4wtJhC.jpg
